type,subtype,state,accepted,text
Paper,pet_bottle,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,no_labels,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,compressed,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,damaged,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle,unknown,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pet_bottle_white,clean,True,
Paper,pet_bottle_white,dirty,True,1. Тщательно промойте или очистите упаковку.
Paper,pet_bottle_white,heavily_dirty,True,1. Тщательно промойте или очистите упаковку.
Paper,pet_bottle_white,food_contaminated,True,1. Тщательно промойте или очистите упаковку.
Paper,pet_bottle_white,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть."
Paper,pet_bottle_white,no_labels,True,
Paper,pet_bottle_white,compressed,True,
Paper,pet_bottle_white,damaged,True,
Paper,pet_bottle_white,unknown,True,
Paper,pet_container,clean,False,
Paper,pet_container,dirty,False,
Paper,pet_container,heavily_dirty,False,
Paper,pet_container,food_contaminated,False,
Paper,pet_container,with_labels,False,
Paper,pet_container,no_labels,False,
Paper,pet_container,compressed,False,
Paper,pet_container,damaged,False,
Paper,pet_container,unknown,False,
Paper,hdpe_container,clean,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_container,no_labels,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_container,compressed,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_container,damaged,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_container,unknown,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_film,clean,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Paper,hdpe_film,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Paper,hdpe_film,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Paper,hdpe_film,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Paper,hdpe_film,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Paper,hdpe_film,no_labels,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Paper,hdpe_film,compressed,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Paper,hdpe_film,damaged,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Paper,hdpe_film,unknown,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Paper,hdpe_bag,clean,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_bag,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_bag,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_bag,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_bag,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Paper,hdpe_bag,no_labels,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_bag,compressed,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_bag,damaged,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,hdpe_bag,unknown,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Paper,pp_container,clean,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,no_labels,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,compressed,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,damaged,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_container,unknown,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Paper,pp_large,clean,False,
Paper,pp_large,dirty,False,
Paper,pp_large,heavily_dirty,False,
Paper,pp_large,food_contaminated,False,
Paper,pp_large,with_labels,False,
Paper,pp_large,no_labels,False,
Paper,pp_large,compressed,False,
Paper,pp_large,damaged,False,
Paper,pp_large,unknown,False,
Paper,pp_bag,clean,False,
Paper,pp_bag,dirty,False,
Paper,pp_bag,heavily_dirty,False,
Paper,pp_bag,food_contaminated,False,
Paper,pp_bag,with_labels,False,
Paper,pp_bag,no_labels,False,
Paper,pp_bag,compressed,False,
Paper,pp_bag,damaged,False,
Paper,pp_bag,unknown,False,
Paper,foam_packaging,clean,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_packaging,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_packaging,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_packaging,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_packaging,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_packaging,no_labels,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_packaging,compressed,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_packaging,damaged,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_packaging,unknown,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_egg,clean,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_egg,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_egg,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_egg,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_egg,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_egg,no_labels,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_egg,compressed,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_egg,damaged,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_egg,unknown,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_building,clean,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_building,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_building,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_building,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_building,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Paper,foam_building,no_labels,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_building,compressed,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_building,damaged,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_building,unknown,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Paper,foam_food,clean,False,
Paper,foam_food,dirty,False,
Paper,foam_food,heavily_dirty,False,
Paper,foam_food,food_contaminated,False,
Paper,foam_food,with_labels,False,
Paper,foam_food,no_labels,False,
Paper,foam_food,compressed,False,
Paper,foam_food,damaged,False,
Paper,foam_food,unknown,False,
Paper,blister_pack,clean,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Paper,blister_pack,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Paper,blister_pack,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Paper,blister_pack,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Paper,blister_pack,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Paper,blister_pack,no_labels,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Paper,blister_pack,compressed,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Paper,blister_pack,damaged,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Paper,blister_pack,unknown,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Paper,toothbrush,clean,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Paper,toothbrush,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Paper,toothbrush,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Paper,toothbrush,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Paper,toothbrush,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Paper,toothbrush,no_labels,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Paper,toothbrush,compressed,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Paper,toothbrush,damaged,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Paper,toothbrush,unknown,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Paper,plastic_card,clean,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,no_labels,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,compressed,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,damaged,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,plastic_card,unknown,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Paper,tube,clean,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Paper,tube,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Paper,tube,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Paper,tube,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Paper,tube,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Paper,tube,no_labels,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Paper,tube,compressed,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Paper,tube,damaged,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Paper,tube,unknown,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Paper,receipt,clean,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Paper,receipt,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Paper,receipt,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Paper,receipt,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Paper,receipt,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Paper,receipt,no_labels,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Paper,receipt,compressed,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Paper,receipt,damaged,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Paper,receipt,unknown,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Paper,unknown,clean,False,
Paper,unknown,dirty,False,
Paper,unknown,heavily_dirty,False,
Paper,unknown,food_contaminated,False,
Paper,unknown,with_labels,False,
Paper,unknown,no_labels,False,
Paper,unknown,compressed,False,
Paper,unknown,damaged,False,
Paper,unknown,unknown,False,
Plastic,pet_bottle,clean,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,no_labels,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,compressed,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,damaged,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle,unknown,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pet_bottle_white,clean,True,
Plastic,pet_bottle_white,dirty,True,1. Тщательно промойте или очистите упаковку.
Plastic,pet_bottle_white,heavily_dirty,True,1. Тщательно промойте или очистите упаковку.
Plastic,pet_bottle_white,food_contaminated,True,1. Тщательно промойте или очистите упаковку.
Plastic,pet_bottle_white,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть."
Plastic,pet_bottle_white,no_labels,True,
Plastic,pet_bottle_white,compressed,True,
Plastic,pet_bottle_white,damaged,True,
Plastic,pet_bottle_white,unknown,True,
Plastic,pet_container,clean,False,
Plastic,pet_container,dirty,False,
Plastic,pet_container,heavily_dirty,False,
Plastic,pet_container,food_contaminated,False,
Plastic,pet_container,with_labels,False,
Plastic,pet_container,no_labels,False,
Plastic,pet_container,compressed,False,
Plastic,pet_container,damaged,False,
Plastic,pet_container,unknown,False,
Plastic,hdpe_container,clean,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_container,no_labels,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_container,compressed,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_container,damaged,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_container,unknown,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_film,clean,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Plastic,hdpe_film,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Plastic,hdpe_film,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Plastic,hdpe_film,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Plastic,hdpe_film,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Plastic,hdpe_film,no_labels,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Plastic,hdpe_film,compressed,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Plastic,hdpe_film,damaged,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Plastic,hdpe_film,unknown,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Plastic,hdpe_bag,clean,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_bag,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_bag,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_bag,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_bag,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,hdpe_bag,no_labels,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_bag,compressed,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_bag,damaged,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,hdpe_bag,unknown,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Plastic,pp_container,clean,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,no_labels,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,compressed,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,damaged,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_container,unknown,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Plastic,pp_large,clean,False,
Plastic,pp_large,dirty,False,
Plastic,pp_large,heavily_dirty,False,
Plastic,pp_large,food_contaminated,False,
Plastic,pp_large,with_labels,False,
Plastic,pp_large,no_labels,False,
Plastic,pp_large,compressed,False,
Plastic,pp_large,damaged,False,
Plastic,pp_large,unknown,False,
Plastic,pp_bag,clean,False,
Plastic,pp_bag,dirty,False,
Plastic,pp_bag,heavily_dirty,False,
Plastic,pp_bag,food_contaminated,False,
Plastic,pp_bag,with_labels,False,
Plastic,pp_bag,no_labels,False,
Plastic,pp_bag,compressed,False,
Plastic,pp_bag,damaged,False,
Plastic,pp_bag,unknown,False,
Plastic,foam_packaging,clean,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_packaging,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_packaging,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_packaging,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
